City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
236,Vila Franca Do Campo,PT,2022-07-25 14:34:04,37.7167,-25.4333,75.61,79,65,4.97,broken clouds
237,Camalu,MX,2022-07-25 14:34:05,30.85,-116.0667,68.31,82,37,4.38,scattered clouds
238,Nanortalik,GL,2022-07-25 14:34:05,60.1432,-45.2371,43.36,95,100,8.84,overcast clouds
239,Bintulu,MY,2022-07-25 14:34:06,3.1667,113.0333,77.41,94,40,3.44,scattered clouds
240,Belaya Kholunitsa,RU,2022-07-25 14:34:06,58.84,50.8528,71.69,76,97,3.4,light rain
241,Orlik,RU,2022-07-25 14:34:06,52.5178,99.825,53.02,88,100,4.94,light rain
242,Sinop,TR,2022-07-25 14:34:07,41.7711,34.8709,71.44,56,4,6.24,clear sky
243,Conroe,US,2022-07-25 14:34:07,30.3119,-95.456,87.75,78,19,5.03,few clouds
244,Zhaoqing,CN,2022-07-25 14:34:08,23.0512,112.4597,91.81,74,7,2.71,clear sky
245,Storforshei,NO,2022-07-25 14:34:08,66.4043,14.5233,64.18,72,75,0.0,broken clouds
246,Kostomuksha,RU,2022-07-25 14:34:09,64.571,30.5767,69.57,43,94,7.02,overcast clouds
247,Bandarbeyla,SO,2022-07-25 14:34:09,9.4942,50.8122,77.49,79,13,31.03,few clouds
248,Svetlaya,RU,2022-07-25 14:34:09,46.5389,138.3297,64.65,94,63,3.83,broken clouds
249,Beyneu,KZ,2022-07-25 14:34:10,45.3167,55.2,87.71,27,99,11.72,overcast clouds
250,Mahebourg,MU,2022-07-25 14:34:10,-20.4081,57.7,70.09,78,40,8.05,scattered clouds
251,Naze,JP,2022-07-25 14:31:52,28.3667,129.4833,81.52,80,21,5.3,few clouds
252,Mankono,CI,2022-07-25 14:34:11,8.0586,-6.1897,81.66,61,99,2.77,overcast clouds
253,Derzhavinsk,KZ,2022-07-25 14:34:12,51.1,66.3167,82.85,28,36,6.22,scattered clouds
254,Auki,SB,2022-07-25 14:34:13,-8.7676,160.7034,77.14,89,11,4.47,few clouds
255,Alugan,PH,2022-07-25 14:32:03,12.2188,125.4808,78.51,86,100,3.74,overcast clouds
256,Goderich,CA,2022-07-25 14:34:11,43.7501,-81.7165,66.9,59,0,12.66,clear sky
257,Canton,CN,2022-07-25 14:30:00,23.1167,113.25,94.95,50,19,10.02,few clouds
258,Vao,NC,2022-07-25 14:34:14,-22.6667,167.4833,69.87,75,9,14.23,clear sky
259,Majene,ID,2022-07-25 14:34:15,-3.5403,118.9707,77.67,82,69,10.36,broken clouds
260,Qaqortoq,GL,2022-07-25 14:34:15,60.7167,-46.0333,44.49,92,100,5.99,overcast clouds
261,Vestmanna,FO,2022-07-25 14:34:15,62.1564,-7.1664,50.92,71,75,14.97,broken clouds
262,Lompoc,US,2022-07-25 14:34:16,34.6391,-120.4579,55.6,89,100,0.0,mist
263,Saint-Georges,GD,2022-07-25 14:34:17,12.0564,-61.7485,85.68,74,20,14.97,few clouds
264,Karaton,ID,2022-07-25 14:34:17,-6.3424,106.1045,73.45,92,100,0.72,overcast clouds
265,Tuy Hoa,VN,2022-07-25 14:30:32,13.0833,109.3,79.25,88,100,2.48,overcast clouds
266,Tongren,CN,2022-07-25 14:34:18,27.7172,109.1853,81.3,74,3,3.15,clear sky
267,Marsh Harbour,BS,2022-07-25 14:34:19,26.5412,-77.0636,83.62,71,99,16.44,overcast clouds
268,Marienburg,PL,2022-07-25 14:35:19,54.0359,19.0266,88.88,37,92,9.75,overcast clouds
269,Naron,ES,2022-07-25 14:35:19,43.5167,-8.1528,76.55,68,3,5.99,clear sky
270,Marzuq,YE,2022-07-25 14:35:20,14.4,46.4667,88.83,39,100,5.55,overcast clouds
271,Aswan,EG,2022-07-25 14:35:20,24.0934,32.907,108.7,11,0,12.66,clear sky
272,Chilca,PE,2022-07-25 14:35:21,-12.5211,-76.7372,61.68,82,100,4.27,overcast clouds
273,Brae,GB,2022-07-25 14:33:23,60.3964,-1.353,51.08,82,100,25.37,overcast clouds
274,Ariyalur,IN,2022-07-25 14:35:21,11.1333,79.0833,87.42,59,95,9.86,light rain
275,Great Falls,US,2022-07-25 14:31:25,47.5002,-111.3008,73.42,45,0,14.97,clear sky
276,Bowen,AU,2022-07-25 14:32:14,-20.0167,148.2333,64.74,84,85,8.48,overcast clouds
277,Batanovci,BG,2022-07-25 14:35:22,42.5997,22.9506,86.32,18,0,7.96,clear sky
278,Port Lincoln,AU,2022-07-25 14:30:56,-34.7333,135.8667,53.1,64,59,13.87,broken clouds
279,Saldanha,ZA,2022-07-25 14:35:23,-33.0117,17.9442,73.45,53,0,7.92,clear sky
280,Denpasar,ID,2022-07-25 14:31:45,-8.65,115.2167,78.46,73,20,12.66,few clouds
281,Liverpool,GB,2022-07-25 14:33:02,53.4106,-2.9779,65.14,82,75,21.85,broken clouds
282,Ca Mau,VN,2022-07-25 14:35:23,9.1769,105.15,78.89,89,66,3.69,broken clouds
283,Inhambane,MZ,2022-07-25 14:32:09,-23.865,35.3833,71.58,56,75,11.5,broken clouds
284,Bontang,ID,2022-07-25 14:35:24,0.1333,117.5,77.59,87,41,5.37,scattered clouds
285,Leningradskiy,RU,2022-07-25 14:35:24,69.3833,178.4167,32.27,98,100,4.54,light snow
286,Mitsamiouli,KM,2022-07-25 14:35:25,-11.3847,43.2844,79.09,73,75,16.11,light rain
287,Nome,US,2022-07-25 14:35:25,64.5011,-165.4064,51.87,83,100,16.11,light rain
288,Neiafu,TO,2022-07-25 14:35:25,-18.65,-173.9833,75.88,69,20,10.36,few clouds
289,Narsaq,GL,2022-07-25 14:35:26,60.9167,-46.05,57.42,73,100,4.92,overcast clouds
290,Bengkulu,ID,2022-07-25 14:35:26,-3.8004,102.2655,74.55,90,100,9.64,moderate rain
291,Singaparna,ID,2022-07-25 14:35:27,-7.3515,108.111,65.01,93,87,0.72,overcast clouds
292,Maldonado,UY,2022-07-25 14:35:27,-34.6667,-54.9167,57.22,88,100,11.21,overcast clouds
293,Ilinskaya,RU,2022-07-25 14:35:27,45.7219,40.7211,83.03,37,71,15.35,broken clouds
294,Carauari,BR,2022-07-25 14:35:28,-4.8828,-66.8958,88.63,56,45,1.14,scattered clouds
295,Devils Lake,US,2022-07-25 14:35:03,48.1128,-98.8651,66.31,71,75,11.5,broken clouds
296,College,US,2022-07-25 14:35:28,64.8569,-147.8028,61.81,66,75,0.0,broken clouds
297,Tiksi,RU,2022-07-25 14:35:29,71.6872,128.8694,48.13,90,98,2.68,overcast clouds
298,Marrakesh,MA,2022-07-25 14:31:35,31.6315,-8.0083,111.27,15,20,3.44,few clouds
299,Tuatapere,NZ,2022-07-25 14:35:29,-46.1333,167.6833,42.28,94,100,3.09,overcast clouds
300,Padang,ID,2022-07-25 14:35:29,-0.9492,100.3543,73.45,93,98,3.38,overcast clouds
301,Kizilskoye,RU,2022-07-25 14:35:30,52.7255,58.8937,73.13,61,87,1.92,overcast clouds
302,Endicott,US,2022-07-25 14:35:30,42.0984,-76.0494,77.36,87,100,8.05,overcast clouds
303,Camacha,PT,2022-07-25 14:35:31,33.0833,-16.3333,81.82,51,0,11.5,clear sky
304,Iaciara,BR,2022-07-25 14:35:31,-14.0958,-46.6317,86.68,26,8,7.7,clear sky
305,Kitui,KE,2022-07-25 14:35:32,-1.367,38.0106,75.0,40,75,13.76,broken clouds
306,Kahului,US,2022-07-25 14:35:32,20.8947,-156.47,76.84,72,20,8.05,few clouds
307,Kuching,MY,2022-07-25 14:35:33,1.55,110.3333,75.42,100,40,2.3,moderate rain
308,Labuhan,ID,2022-07-25 14:35:33,-6.8844,112.2051,74.12,73,27,9.73,scattered clouds
309,Yoichi,JP,2022-07-25 14:35:33,43.2039,140.7703,66.72,85,4,2.3,clear sky
310,Kitangari,TZ,2022-07-25 14:35:34,-10.65,39.3333,73.54,57,86,7.27,overcast clouds
311,Rawson,AR,2022-07-25 14:30:52,-43.3002,-65.1023,45.59,77,100,16.44,overcast clouds
312,Vila Velha,BR,2022-07-25 14:31:28,-20.3297,-40.2925,75.15,83,75,4.61,broken clouds
313,Urumqi,CN,2022-07-25 14:35:34,43.801,87.6005,85.15,25,0,2.24,clear sky
314,Esso,RU,2022-07-25 14:35:35,55.9333,158.7,53.64,93,100,2.01,overcast clouds
315,Ilulissat,GL,2022-07-25 14:35:35,69.2167,-51.1,42.82,93,75,4.61,fog
316,Huaicheng,CN,2022-07-25 14:36:36,23.9051,112.1931,83.52,67,0,1.12,clear sky
317,Takab,IR,2022-07-25 14:36:36,36.4009,47.1133,80.82,21,21,9.06,few clouds
318,Kudahuvadhoo,MV,2022-07-25 14:36:36,2.6708,72.8944,81.7,75,7,10.22,clear sky
319,The Valley,AI,2022-07-25 14:36:37,18.217,-63.0578,86.83,74,20,20.71,haze
320,Ramgarh,IN,2022-07-25 14:36:37,23.6333,85.5167,77.05,86,61,8.81,broken clouds
321,Farafangana,MG,2022-07-25 14:36:38,-22.8167,47.8333,69.71,84,0,8.48,clear sky
322,Pittsburg,US,2022-07-25 14:33:23,38.028,-121.8847,61.29,81,40,15.01,scattered clouds
323,Kloulklubed,PW,2022-07-25 14:36:38,7.0419,134.2556,77.5,73,97,8.72,overcast clouds
324,Opuwo,NA,2022-07-25 14:36:38,-18.0607,13.84,82.92,17,7,1.21,clear sky
325,Balancan,MX,2022-07-25 14:36:39,17.8,-91.5333,81.09,73,51,6.35,broken clouds
326,Iranshahr,IR,2022-07-25 14:36:39,27.2025,60.6848,84.54,74,40,4.61,scattered clouds
327,Tlaltenango,MX,2022-07-25 14:36:40,19.1667,-98.3333,55.9,76,75,2.3,broken clouds
328,Tessalit,ML,2022-07-25 14:36:40,20.1986,1.0114,106.11,14,7,14.23,clear sky
329,Mahajanga,MG,2022-07-25 14:36:41,-15.7167,46.3167,86.02,37,20,8.05,few clouds
330,Gudari,IN,2022-07-25 14:36:41,19.35,83.7833,79.97,90,100,3.09,overcast clouds
331,Ukiah,US,2022-07-25 14:36:41,39.1502,-123.2078,70.97,72,0,5.75,clear sky
332,Canmore,CA,2022-07-25 14:31:57,51.0834,-115.3521,60.28,77,95,3.44,overcast clouds
333,Teahupoo,PF,2022-07-25 14:36:42,-17.8333,-149.2667,66.16,86,96,10.89,moderate rain
334,Pitmoaga,BF,2022-07-25 14:36:42,12.2397,-1.8767,89.22,44,49,6.85,scattered clouds
335,Adzope,CI,2022-07-25 14:36:42,6.1069,-3.8619,81.81,63,99,2.28,overcast clouds
336,Cabedelo,BR,2022-07-25 14:36:43,-6.9811,-34.8339,83.07,66,35,18.86,scattered clouds
337,Dikson,RU,2022-07-25 14:33:11,73.5069,80.5464,50.07,90,100,16.73,overcast clouds
338,Phuket,TH,2022-07-25 14:36:43,8.0,98.25,86.09,89,20,0.0,few clouds
339,Sola,VU,2022-07-25 14:36:44,-13.8833,167.55,79.11,80,20,10.6,few clouds
340,Rabo De Peixe,PT,2022-07-25 14:36:44,37.8,-25.5833,74.71,83,20,9.22,few clouds
341,Opunake,NZ,2022-07-25 14:36:44,-39.4556,173.8583,62.11,91,82,15.41,broken clouds
342,Knysna,ZA,2022-07-25 14:36:45,-34.0363,23.0471,62.91,56,0,9.73,clear sky
343,Ostersund,SE,2022-07-25 14:36:45,63.1792,14.6357,68.61,72,0,12.66,clear sky
344,Aquiraz,BR,2022-07-25 14:36:45,-3.9014,-38.3911,87.46,52,39,12.73,scattered clouds
345,Mnogovershinnyy,RU,2022-07-25 14:36:46,53.9353,139.9242,52.23,94,70,5.5,broken clouds
346,Englewood,US,2022-07-25 14:36:13,39.6478,-104.9878,76.03,72,40,6.91,scattered clouds
347,Sur,OM,2022-07-25 14:36:46,22.5667,59.5289,88.81,64,100,8.59,light rain
348,Cheremukhovo,RU,2022-07-25 14:36:47,60.3484,59.9851,66.63,88,46,5.32,scattered clouds
349,Mildura,AU,2022-07-25 14:36:47,-34.2,142.15,47.07,83,7,13.4,clear sky
350,Shanghai,CN,2022-07-25 14:36:47,31.2222,121.4581,86.94,87,75,8.95,broken clouds
351,San Rafael Del Sur,NI,2022-07-25 14:36:48,11.8485,-86.4384,79.77,59,81,12.46,broken clouds
352,Japura,ID,2022-07-25 14:36:48,-0.3167,102.35,74.73,96,100,1.95,light rain
353,Whitianga,NZ,2022-07-25 14:36:48,-36.8333,175.7,62.13,92,98,18.3,light rain
354,Rocha,UY,2022-07-25 14:35:27,-34.4833,-54.3333,63.46,88,100,9.4,overcast clouds
355,Sabha,LY,2022-07-25 14:36:49,27.0377,14.4283,96.91,13,0,16.8,clear sky
356,Hofn,IS,2022-07-25 14:36:49,64.2539,-15.2082,50.02,81,100,4.61,overcast clouds
357,Moranbah,AU,2022-07-25 14:36:50,-22.0016,148.0466,58.41,89,0,6.82,clear sky
358,Iskateley,RU,2022-07-25 14:36:50,67.6803,53.1512,47.8,90,100,18.81,light rain
359,Kodiak,US,2022-07-25 14:36:51,57.79,-152.4072,58.51,82,0,11.5,clear sky
360,Olafsvik,IS,2022-07-25 14:36:51,64.8945,-23.7142,52.56,67,100,4.76,overcast clouds
361,Alekseyevka,RU,2022-07-25 14:36:52,50.6309,38.6903,76.14,62,88,9.91,light rain
362,Vredendal,ZA,2022-07-25 14:37:52,-31.6683,18.5012,76.24,19,0,17.0,clear sky
363,Vanimo,PG,2022-07-25 14:37:53,-2.6741,141.3028,78.03,90,51,5.48,broken clouds
364,Launceston,AU,2022-07-25 14:37:53,-41.45,147.1667,54.16,89,75,2.3,broken clouds
365,Kimparana,ML,2022-07-25 14:37:54,12.8347,-4.9244,91.06,43,64,9.62,broken clouds
366,Harrisonburg,US,2022-07-25 14:37:54,38.4496,-78.8689,87.21,66,0,8.05,clear sky
367,Lagoa,PT,2022-07-25 14:37:54,39.05,-27.9833,74.53,84,5,7.58,clear sky
368,Coquimbo,CL,2022-07-25 14:36:50,-29.9533,-71.3436,53.33,82,100,2.3,overcast clouds
369,Erzin,TR,2022-07-25 14:37:55,36.9559,36.2,88.86,28,0,10.54,clear sky
370,Baherden,TM,2022-07-25 14:37:56,38.4362,57.4316,95.09,32,59,16.28,broken clouds
371,Turka,UA,2022-07-25 14:37:56,49.1541,23.0297,77.79,36,45,4.47,scattered clouds
372,Mount Gambier,AU,2022-07-25 14:37:56,-37.8333,140.7667,45.88,88,97,12.5,light rain
373,Kirakira,SB,2022-07-25 14:37:57,-10.4544,161.9205,79.77,82,33,8.3,scattered clouds
374,Ternate,ID,2022-07-25 14:37:57,0.8,127.4,80.22,80,80,3.09,broken clouds
375,Louisville,US,2022-07-25 14:33:12,38.2542,-85.7594,82.06,82,100,7.0,overcast clouds
376,Banda Aceh,ID,2022-07-25 14:37:58,5.5577,95.3222,76.8,88,100,10.25,light rain
377,Dicabisagan,PH,2022-07-25 14:37:58,17.0818,122.4157,80.44,87,98,2.19,overcast clouds
378,Petropavlovsk-Kamchatskiy,RU,2022-07-25 14:37:59,53.0452,158.6483,52.39,94,75,4.47,broken clouds
379,Springdale,US,2022-07-25 14:36:31,36.1867,-94.1288,89.71,58,0,4.61,clear sky
380,Constitucion,CL,2022-07-25 14:37:59,-35.3333,-72.4167,54.63,81,100,21.54,overcast clouds
381,Wufeng,CN,2022-07-25 14:38:00,27.45,104.8333,63.82,89,21,5.39,moderate rain
382,Grand-Lahou,CI,2022-07-25 14:38:00,5.1367,-5.0242,78.49,71,73,7.7,broken clouds
383,Nyuzen,JP,2022-07-25 14:38:00,36.9333,137.5,79.47,88,60,3.8,broken clouds
384,Tiarei,PF,2022-07-25 14:38:01,-17.5333,-149.3333,71.62,87,94,13.4,moderate rain
385,General Bravo,MX,2022-07-25 14:38:01,25.8,-99.1667,86.13,52,99,14.38,overcast clouds
386,Phek,IN,2022-07-25 14:38:02,25.6667,94.5,60.48,99,91,0.43,overcast clouds
387,Kuah,MY,2022-07-25 14:38:02,6.3265,99.8432,78.78,94,40,1.14,moderate rain
388,Deogarh,IN,2022-07-25 14:38:02,21.5333,84.7333,78.98,91,100,4.54,overcast clouds
389,Nikolskoye,RU,2022-07-25 14:38:03,59.7035,30.7861,75.09,65,94,5.68,overcast clouds
390,San Francisco,US,2022-07-25 14:35:14,37.7749,-122.4194,60.15,93,75,10.36,broken clouds
391,Severo-Kurilsk,RU,2022-07-25 14:38:03,50.6789,156.125,49.93,93,100,10.83,overcast clouds
392,Porto Novo,BJ,2022-07-25 14:38:04,6.4965,2.6036,82.22,66,98,11.74,overcast clouds
393,Seymchan,RU,2022-07-25 14:38:04,62.8833,152.4333,54.36,63,52,2.46,broken clouds
394,Coihaique,CL,2022-07-25 14:33:55,-45.5752,-72.0662,31.95,86,100,5.75,overcast clouds
395,Thinadhoo,MV,2022-07-25 14:38:05,0.5333,72.9333,82.62,72,100,11.88,overcast clouds
396,Kununurra,AU,2022-07-25 14:38:05,-15.7667,128.7333,58.98,72,2,0.0,clear sky
397,Gat,IL,2022-07-25 14:38:06,31.61,34.7642,92.39,40,0,12.39,clear sky
398,Sensenti,HN,2022-07-25 14:38:06,14.4833,-88.9333,73.98,83,97,4.74,overcast clouds
399,Vostok,RU,2022-07-25 14:38:07,46.4856,135.8833,59.94,97,15,2.86,few clouds
400,Ugoofaaru,MV,2022-07-25 14:38:08,5.6667,73.0,81.97,78,80,15.57,broken clouds
401,High Level,CA,2022-07-25 14:38:08,58.5169,-117.136,57.31,88,75,0.0,broken clouds
402,Bethel,US,2022-07-25 14:38:09,41.3712,-73.414,85.35,79,0,11.5,clear sky
403,Marolambo,MG,2022-07-25 14:38:09,-20.05,48.1167,62.13,98,47,1.16,scattered clouds
404,Dong Xoai,VN,2022-07-25 14:37:43,11.5333,106.9167,75.6,96,91,4.7,overcast clouds
405,Rio Grande,BR,2022-07-25 14:37:03,-32.035,-52.0986,62.71,97,100,8.1,moderate rain
406,Ulladulla,AU,2022-07-25 14:38:10,-35.35,150.4667,54.93,75,98,5.99,overcast clouds
407,Cavalcante,BR,2022-07-25 14:39:10,-13.7975,-47.4583,81.75,34,0,10.07,clear sky
408,Khatanga,RU,2022-07-25 14:39:11,71.9667,102.5,69.66,70,100,4.52,overcast clouds
409,Quatre Cocos,MU,2022-07-25 14:39:11,-20.2078,57.7625,69.91,74,46,12.15,scattered clouds
410,Ambilobe,MG,2022-07-25 14:39:11,-13.2,49.05,74.68,63,93,4.12,overcast clouds
411,Cape Canaveral,US,2022-07-25 14:39:12,28.4058,-80.6048,88.07,73,40,9.22,scattered clouds
412,Biryusinsk,RU,2022-07-25 14:39:12,55.9634,97.8235,56.41,89,100,5.53,light rain
413,Balkhash,KZ,2022-07-25 14:39:13,46.844,74.9804,78.58,30,0,2.48,clear sky
414,Xiuyan,CN,2022-07-25 14:39:13,40.2928,123.2744,70.95,97,13,3.06,few clouds
415,Kaka,TM,2022-07-25 14:39:13,37.3482,59.6143,98.96,20,0,9.4,clear sky
416,Namatanai,PG,2022-07-25 14:39:14,-3.6667,152.4333,78.87,84,61,10.22,light rain
417,Azare,NG,2022-07-25 14:39:14,11.6765,10.1948,94.98,39,95,10.78,overcast clouds
418,Boralday,KZ,2022-07-25 14:39:15,43.3578,76.8594,87.66,22,20,8.95,few clouds
419,Biarritz,FR,2022-07-25 14:39:15,43.4801,-1.5556,77.22,69,75,14.97,broken clouds
420,Sovetskoye,RU,2022-07-25 14:39:15,52.2861,85.4131,57.85,78,47,3.65,scattered clouds
421,Nantucket,US,2022-07-25 14:39:16,41.2835,-70.0995,80.74,86,75,19.57,haze
422,Norsup,VU,2022-07-25 14:39:16,-16.0667,167.3833,77.63,84,1,3.22,clear sky
423,Shaghat,AM,2022-07-25 14:39:17,39.5625,45.9143,65.75,68,33,5.91,scattered clouds
424,Avera,US,2022-07-25 14:39:17,33.194,-82.5271,82.54,58,78,7.07,broken clouds
425,Atar,MR,2022-07-25 14:39:18,20.5169,-13.0499,105.35,20,0,21.12,clear sky
426,Tevriz,RU,2022-07-25 14:39:18,57.509,72.4042,65.86,93,56,3.6,light rain
427,Byron Bay,AU,2022-07-25 14:34:59,-28.65,153.6167,53.94,88,7,7.05,clear sky
428,Thunder Bay,CA,2022-07-25 14:36:59,48.4001,-89.3168,66.18,68,20,9.22,few clouds
429,Banjarmasin,ID,2022-07-25 14:39:19,-3.3244,114.591,75.34,87,86,3.11,overcast clouds
430,Genhe,CN,2022-07-25 14:39:19,50.7833,121.5167,59.4,89,41,3.67,scattered clouds
431,Sao Felix Do Xingu,BR,2022-07-25 14:39:19,-6.6447,-51.995,93.79,26,41,5.32,scattered clouds
432,Saiha,IN,2022-07-25 14:39:20,22.4833,92.9667,70.99,99,100,1.59,light rain
433,Vardo,NO,2022-07-25 14:39:20,70.3705,31.1107,55.38,76,40,11.5,scattered clouds
434,Kattivakkam,IN,2022-07-25 14:39:21,13.2167,80.3167,87.89,82,100,8.63,overcast clouds
435,Port Hardy,CA,2022-07-25 14:39:21,50.6996,-127.4199,59.18,94,40,4.61,scattered clouds
436,Popondetta,PG,2022-07-25 14:39:22,-8.7537,148.2534,72.9,97,66,3.29,broken clouds
437,Toamasina,MG,2022-07-25 14:39:22,-18.1667,49.3833,73.4,78,75,4.61,broken clouds
438,Kavaratti,IN,2022-07-25 14:39:23,10.5669,72.642,81.36,82,31,17.13,scattered clouds
439,Coolum Beach,AU,2022-07-25 14:39:23,-26.5333,153.1,55.11,97,9,4.68,clear sky
440,Medea,DZ,2022-07-25 14:39:23,36.2642,2.7539,94.71,16,1,12.8,clear sky
441,Udala,ES,2022-07-25 14:39:24,43.0778,-2.5125,76.05,54,30,9.95,scattered clouds
442,Shizunai,JP,2022-07-25 14:39:24,42.3339,142.3669,66.34,91,0,1.34,clear sky
443,Sfantu Gheorghe,RO,2022-07-25 14:39:25,45.8667,25.7833,88.86,32,23,7.63,few clouds
444,Altamont,US,2022-07-25 14:39:25,42.2068,-121.7372,70.79,42,0,4.61,clear sky
445,Gouyave,GD,2022-07-25 14:39:25,12.1646,-61.7296,84.97,74,20,14.97,few clouds
446,Walla Walla,US,2022-07-25 14:39:26,46.0646,-118.343,80.04,41,0,0.0,clear sky
447,Wasilla,US,2022-07-25 14:39:26,61.5814,-149.4394,59.74,89,100,3.0,light rain
448,Luderitz,NA,2022-07-25 14:39:26,-26.6481,15.1594,63.32,64,2,11.36,clear sky
449,Verkhnevilyuysk,RU,2022-07-25 14:39:27,63.4453,120.3167,68.31,83,57,5.01,broken clouds
450,Micheweni,TZ,2022-07-25 14:39:27,-4.9667,39.8333,76.53,72,6,12.5,clear sky
451,Port Moresby,PG,2022-07-25 14:39:28,-9.4431,147.1797,76.42,94,75,17.27,broken clouds
452,Srednekolymsk,RU,2022-07-25 14:39:28,67.45,153.6833,43.93,74,89,10.98,overcast clouds
453,Kupang,ID,2022-07-25 14:39:28,-10.1667,123.5833,73.83,70,21,13.49,few clouds
454,Namibe,AO,2022-07-25 14:40:29,-15.1961,12.1522,67.41,77,23,8.97,few clouds
455,Datong,CN,2022-07-25 14:40:29,40.0936,113.2914,67.89,67,76,3.49,broken clouds
456,Kasempa,ZM,2022-07-25 14:40:30,-13.4584,25.8338,78.12,20,0,8.7,clear sky
457,Numan,NG,2022-07-25 14:40:30,9.4667,12.0333,92.5,46,78,8.97,broken clouds
458,Somvarpet,IN,2022-07-25 14:40:31,12.6,75.8667,66.61,94,95,5.44,overcast clouds
459,Damaturu,NG,2022-07-25 14:40:31,11.747,11.9608,94.17,41,76,9.35,broken clouds
460,Zhigansk,RU,2022-07-25 14:40:32,66.7697,123.3711,58.66,73,5,3.18,clear sky
461,Makakilo City,US,2022-07-25 14:39:10,21.3469,-158.0858,75.52,70,0,8.05,clear sky
462,Tyssedal,NO,2022-07-25 14:40:32,60.1165,6.562,61.88,95,97,7.74,overcast clouds
463,Kalmunai,LK,2022-07-25 14:40:33,7.4167,81.8167,80.51,80,95,4.43,overcast clouds
464,Pevek,RU,2022-07-25 14:40:33,69.7008,170.3133,34.54,89,87,7.7,overcast clouds
465,Winslow,US,2022-07-25 14:40:34,35.0242,-110.6974,69.98,78,40,6.91,scattered clouds
466,Pontianak,ID,2022-07-25 14:40:34,-0.0333,109.3333,76.98,94,75,2.3,broken clouds
467,Medicine Hat,CA,2022-07-25 14:40:35,50.0501,-110.6683,61.23,82,100,13.8,overcast clouds
468,Bonham,US,2022-07-25 14:36:05,33.5773,-96.1783,91.83,51,0,11.5,clear sky
469,Kindu,CD,2022-07-25 14:40:36,-2.95,25.95,93.61,30,37,1.92,scattered clouds
470,Mporokoso,ZM,2022-07-25 14:40:37,-9.3727,30.125,74.34,35,83,8.86,broken clouds
471,Borujerd,IR,2022-07-25 14:40:37,33.8973,48.7516,93.29,6,0,4.61,clear sky
472,Indianola,US,2022-07-25 14:40:37,41.3581,-93.5574,71.04,71,100,3.51,overcast clouds
